word	word_ar	lemma	lemma_ar	pos	stem	stem_ar	gloss	root	root_ar	pattern	pattern_ar	freq_word	freq_lem	freq_root
qalobiy~apK	قَلْبِيَّةٍ	qalobiy~_1	قَلْبِيّ_1	adj	qalobiy~	قَلْبِيّ	cardiac;hearty	q.l.b	ق.ل.ب	faEoliy~	fَEْlِيّ	4332	7751	186099
SAruwxa	صارُوخَ	SAruwx_1	صارُوخ_1	noun	SAruwx	صارُوخ	missile;rocket	S.r.x	ص.ر.خ	fAEuwl	fاEُوl	285	136801	80725
>aTolaqahu	أَطْلَقَهُ	>aTolaq_1	أَطْلَق_1	verb	>aTolaq	أَطْلَق	release;fire	T.l.q	ط.ل.ق	>afoEal	أَfْEَl	4157	209246	415133
Ainofajara	اِنْفَجَرَ	{inofajar_1	ٱِنْفَجَر_1	verb	{inofajar	ٱِنْفَجَر	explode;erupt	f.j.r	ف.ج.ر	{inofaEal	ٱِنْfَEَl	3515	35192	304113
mAd~iy~apK	مادِّيَّةٍ	mAd~iy~_1	مادِّيّ_1	adj	mAd~iy~	مادِّيّ	material;physical	m.d.d	م.د.د	fAE~iy~	fاEِّيّ	9413	51914	513337
AlS~Aruwxa	الصّارُوخَ	SAruwx_1	صارُوخ_1	noun	SAruwx	صارُوخ	missile;rocket	S.r.x	ص.ر.خ	fAEuwl	fاEُوl	1835	136801	80725
lilkaromapi	لِلكَرْمَةِ	karom_1	كَرْم_1	noun	karom	كَرْم	grapevine	k.r.m	ك.ر.م	faEol	fَEْl	55	3815	229936
EiqAbK	عِقابٍ	EiqAb_1	عِقاب_1	noun	EiqAb	عِقاب	punishment;penalty	E.q.b	ع.ق.ب	fiEAl	fِEاl	2215	14583	161033
kifAHK	كِفاحٍ	kifAH_1	كِفاح_1	noun	kifAH	كِفاح	struggle;battle	k.f.H	ك.ف.ح	fiEAl	fِEاl	1819	13962	144533
Sigarihi	صِغَرِهِ	Sigar_1	صِغَر_1	noun	Sigar	صِغَر	smallness;humility	S.g.r	ص.غ.ر	fiEal	fِEَl	589	5322	19167
>aSobaHa	أَصْبَحَ	>aSobaH_1	أَصْبَح_1	verb	>aSobaH	أَصْبَح	become;begin;start	S.b.H	ص.ب.ح	>afoEal	أَfْEَl	49042	292156	557647
limurAsili	لِمُراسِلِ	murAsil_1	مُراسِل_1	noun	murAsil	مُراسِل	correspondent	r.s.l	ر.س.ل	mufAEil	مُfاEِl	6072	63809	463184
HulomK	حُلْمٍ	Hulom_1	حُلْم_1	noun	Hulom	حُلْم	dream	H.l.m	ح.ل.م	fuEol	fُEْl	1971	57091	58585
Almusin~iyna	المُسِنِّينَ	musin~_1	مُسِنّ_1	noun	musin~	مُسِنّ	old_aged;senior;superadult	s.n.n	س.ن.ن	mufiE~	مُfِEّ	3765	12257	95224
waAinota$aruwA	وَاِنْتَشَرُوا	{inota$ar_1	ٱِنْتَشَر_1	verb	{inota$ar	ٱِنْتَشَر	be_spread;be_diffused;be_publicized	n.$.r	ن.ش.ر	{ifotaEal	ٱِfْتَEَl	172	37297	351992
wasAraEa	وَسارَعَ	sAraE_1	سارَع_1	verb	sAraE	سارَع	hasten;hurry	s.r.E	س.ر.ع	fAEal	fاEَl	1862	15958	162564
muxotalifapN	مُخْتَلِفَةٌ	muxotalif_1	مُخْتَلِف_1	adj	muxotalif	مُخْتَلِف	different;various	x.l.f	خ.ل.ف	mufotaEil	مُfْتَEِl	8819	269517	552081
muHArabapu	مُحارَبَةُ	muHArabap_1	مُحارَبَة_1	noun	muHArab	مُحارَب	struggle_against;combat	H.r.b	ح.ر.ب	mufAEalap	مُfاEَlَة	1868	25944	682349
qariybapK	قَرِيبَةٍ	qariyb_1	قَرِيب_1	adj	qariyb	قَرِيب	near;close	q.r.b	ق.ر.ب	faEiyl	fَEِيl	14078	179129	400771
$ajarapi	شَجَرَةِ	$ajarap_1	شَجَرَة_1	noun	$ajar	شَجَر	tree	$.j.r	ش.ج.ر	faEaluh	fَEَlُه	3780	38668	47777
lilt~aEAmuli	لِلتَّعامُلِ	taEAmul_1	تَعامُل_1	noun	taEAmul	تَعامُل	relations;dealings	E.m.l	ع.م.ل	tafAEul	تَfاEُl	8386	93408	1960938
taqAsamuwA	تَقاسَمُوا	taqAsam_1	تَقاسَم_1	verb	taqAsam	تَقاسَم	distribute_among_themselves;exchange_oaths	q.s.m	ق.س.م	tafAEal	تَfاEَl	165	9510	168879
Alma$oraba	المَشْرَبَ	ma$orab_1	مَشْرَب_1	noun	ma$orab	مَشْرَب	drink	$.r.b	ش.ر.ب	mafoEal	مَfْEَl	7	2751	19919
waqad~amuwA	وَقَدَّمُوا	qad~am_1	قَدَّم_1	verb	qad~am	قَدَّم	offer;present;introduce	q.d.m	ق.د.م	faE~al	fَEَّl	1809	384498	1344030
AlT~aEAmu	الطَّعامُ	TaEAm_1	طَعام_1	noun	TaEAm	طَعام	food	T.E.m	ط.ع.م	faEAl	fَEاl	2481	31052	63308
nataHad~avu	نَتَحَدَّثُ	taHad~av_1	تَحَدَّث_1	verb	taHad~av	تَحَدَّث	speak;discuss	H.d.v	ح.د.ث	tafaE~al	تَfَEَّl	6931	230443	985726
yaEotaqido	يَعْتَقِدْ	{iEotaqad_1	ٱِعْتَقَد_1	verb	Eotaqid	عْتَقِد	believe	E.q.d	ع.ق.د	{ifotaEal	ٱِfْتَEَl	89	197956	702208
*ihonihi	ذِهْنِهِ	*ihon_1	ذِهْن_1	noun	*ihon	ذِهْن	mind;intellect	*.h.n	ذ.ه.ن	fiEol	fِEْl	1734	20250	23289
AlHaZ~u	الحَظُّ	HaZ~_1	حَظّ_1	noun	HaZ~	حَظّ	luck;fortune	H.Z.Z	ح.ظ.ظ	faE~	fَEّ	4714	33589	28916
yuHAlifoniy	يُحالِفْنِي	HAlaf_1	حالَف_1	verb	HAlif	حالِف	ally_with;confederate_with	H.l.f	ح.ل.ف	fAEal	fاEَl	52	3239	253338
<iqonAEu	إِقْناعُ	<iqonAE_1	إِقْناع_1	noun	<iqonAE	إِقْناع	persuasion;convincing	q.n.E	ق.ن.ع	<ifoEAl	إِfْEاl	3858	42702	131264
nu$ATiruhum	نُشاطِرُهُم	$ATar_1	شاطَر_1	verb	$ATir	شاطِر	participate;share	$.T.r	ش.ط.ر	fAEal	fاEَl	34	5295	20397
laHoZapa	لَحْظَةَ	laHoZap_1	لَحْظَة_1	noun	laHoZ	لَحْظ	moment;instant	l.H.Z	ل.ح.ظ	faEolap	fَEْlَة	8244	80584	155604
bilaHoZapK	بِلَحْظَةٍ	laHoZap_1	لَحْظَة_1	noun	laHoZ	لَحْظ	moment;instant	l.H.Z	ل.ح.ظ	faEolap	fَEْlَة	210	80584	155604
liDamAni	لِضَمانِ	DamAn_1	ضَمان_1	noun	DamAn	ضَمان	guarantee;insurance	D.m.n	ض.م.ن	faEAl	fَEاl	26933	131032	403163
Al$~aEobi	الشَّعْبِ	$aEob_1	شَعْب_1	noun	$aEob	شَعْب	people;nation	$.E.b	ش.ع.ب	faEol	fَEْl	221836	547107	708718
tajad~ada	تَجَدَّدَ	tajad~ad_1	تَجَدَّد_1	verb	tajad~ad	تَجَدَّد	be_renewed;be_repeated;be_revived	j.d.d	ج.د.د	tafaE~al	تَfَEَّl	2700	9262	1452604
kar~ara	كَرَّرَ	kar~ar_1	كَرَّر_1	verb	kar~ar	كَرَّر	repeat;reiterate	k.r.r	ك.ر.ر	faE~al	fَEَّl	9211	50153	143217
muqAtilapF	مُقاتِلَةً	muqAtilap_1	مُقاتِلَة_1	noun	muqAtil	مُقاتِل	fighter_aircraft	q.t.l	ق.ت.ل	mufAEilap	مُfاEِlَة	821	5897	463777
Almamolakapu	المَمْلَكَةُ	mamolakap_1	مَمْلَكَة_1	noun	mamolak	مَمْلَك	kingdom	m.l.k	م.ل.ك	famoEalap	fَمْEَlَة	11340	93247	461824
taqoniy~apK	تَقْنِيَّةٍ	taqoniy~_1	تَقْنِيّ_1	adj	taqoniy~	تَقْنِيّ	technical	t.q.n	ت.ق.ن	faEoliy~	fَEْlِيّ	15494	57145	101571
muqAtalapN	مُقاتَلَةٌ	muqAtalap_1	مُقاتَلَة_1	noun	muqAtal	مُقاتَل	combat;struggle	q.t.l	ق.ت.ل	mufAEalap	مُfاEَlَة	529	1405	463777
waqAdirapK	وَقادِرَةٍ	qAdir_2	قادِر_2	adj	qAdir	قادِر	capable;able	q.d.r	ق.د.ر	fAEil	fاEِl	1174	97082	596998
baEiydapK	بَعِيدَةٍ	baEiyd_1	بَعِيد_1	adj	baEiyd	بَعِيد	remote;distant;far	b.E.d	ب.ع.د	faEiyl	fَEِيl	7195	150788	2004428
tu$ak~ilAni	تُشَكِّلانِ	$ak~al_1	شَكَّل_1	verb	$ak~il	شَكِّل	constitute;form;compose	$.k.l	ش.ك.ل	faE~al	fَEَّl	1007	286179	1012074
wasatatasal~amu	وَسَتَتَسَلَّمُ	tasal~am_1	تَسَلَّم_1	verb	tasal~am	تَسَلَّم	receive;assume	s.l.m	س.ل.م	tafaE~al	تَfَEَّl	162	50041	2085587
Ald~ufoEapi	الدُّفْعَةِ	dufoEap_1	دُفْعَة_1	noun	dufoE	دُفْع	time;instance	d.f.E	د.ف.ع	fuEolap	fُEْlَة	6139	18388	711415
muxaf~aDapK	مُخَفَّضَةٍ	muxaf~aD_1	مُخَفَّض_1	adj	muxaf~aD	مُخَفَّض	reduced;lowered	x.f.D	خ.ف.ض	mufaE~al	مُfَEَّl	1173	2080	234073
kAnuwn	كانُون	kAnuwn_2	كانُون_2	noun	kAnuwn	كانُون	stove	k.n.n	ك.ن.ن	fAEuwl	fاEُوl	12460	126631	129108
tarad~adat	تَرَدَّدَت	tarad~ad_1	تَرَدَّد_1	verb	tarad~ad	تَرَدَّد	be_repeated;occur_repeatedly	r.d.d	ر.د.د	tafaE~al	تَfَEَّl	3690	45924	154405
tunotijuhA	تُنْتِجُها	>anotaj_1	أَنْتَج_1	verb	notij	نْتِج	produce;yield;cause	n.t.j	ن.ت.ج	>afoEal	أَfْEَl	2012	32943	619360
Al<iEolAnu	الإِعْلانُ	<iEolAn_1	إِعْلان_1	noun	<iEolAn	إِعْلان	declaration;statement;announcement	E.l.n	ع.ل.ن	<ifoEAl	إِfْEاl	12932	238420	1127300
AlEaqodi	العَقْدِ	Eaqod_1	عَقْد_1	noun	Eaqod	عَقْد	holding;concluding;convening	E.q.d	ع.ق.د	faEol	fَEْl	24503	214217	702208
Zuhuwri	ظُهُورِ	Zuhuwr_1	ظُهُور_1	noun	Zuhuwr	ظُهُور	appearance;emergence	Z.h.r	ظ.ه.ر	fuEuwl	fُEُوl	16200	42109	622412
AljamAli	الجَمالِ	jamAl_2	جَمال_2	noun	jamAl	جَمال	beauty	j.m.l	ج.م.ل	faEAl	fَEاl	6832	25706	239704
yusAfiruwna	يُسافِرُونَ	sAfar_1	سافَر_1	verb	sAfir	سافِر	travel	s.f.r	س.ف.ر	fAEal	fاEَl	802	16034	508332
Tariyqihim	طَرِيقِهِم	Tariyq_1	طَرِيق_1	noun	Tariyq	طَرِيق	road;way	T.r.q	ط.ر.ق	faEiyl	fَEِيl	4041	461962	544925
fariyDapK	فَرِيضَةٍ	fariyDap_1	فَرِيضَة_1	noun	fariyD	فَرِيض	religious_duty	f.r.D	ف.ر.ض	faEiylap	fَEِيlَة	2610	3852	257149
jid~ap	جِدَّة	jid~ap_1	جِدَّة_1	noun	jid~	جِدّ	newness	j.d.d	ج.د.د	fiE~ap	fِEَّة	1022	4754	1452604
AlqAfilapa	القافِلَةَ	qAfilap_1	قافِلَة_1	noun	qAfil	قافِل	convoy;column	q.f.l	ق.ف.ل	fAEilap	fاEِlَة	455	7380	98030
jumalAF	جُمَلاً	jumolap_1	جُمْلَة_1	noun	jumal	جُمَل	sentences;clauses	j.m.l	ج.م.ل	fuEaluh	fُEَlُه	442	41020	239704
waAlqunoSulu	وَالقُنْصُلُ	qunoSul_1	قُنْصُل_1	noun	qunoSul	قُنْصُل	consul	q.n.S.l	ق.ن.ص.ل	fuEolul	fُEْlُl	654	10554	11703
watasohiyli	وَتَسْهِيلِ	tasohiyl_1	تَسْهِيل_1	noun	tasohiyl	تَسْهِيل	facilitation;assistance	s.h.l	س.ه.ل	tafoEiyl	تَfْEِيl	5311	50732	131392
AlqAfilapu	القافِلَةُ	qAfil_1	قافِل_1	noun	qAfil	قافِل	coming_home;returning	q.f.l	ق.ف.ل	fAEil	fاEِl	871	13299	98030
gAdarat	غادَرَت	gAdar_1	غادَر_1	verb	gAdar	غادَر	leave;depart	g.d.r	غ.د.ر	fAEal	fاEَl	7482	92077	152902
jamAlihim	جَمالِهِم	jamAl_2	جَمال_2	noun	jamAl	جَمال	beauty	j.m.l	ج.م.ل	faEAl	fَEاl	30	25706	239704
Almamolakapi	المَمْلَكَةِ	mamolakap_1	مَمْلَكَة_1	noun	mamolak	مَمْلَك	kingdom	m.l.k	م.ل.ك	famoEalap	fَمْEَlَة	54813	93247	461824
Almuqad~asapi	المُقَدَّسَةِ	muqad~as_1	مُقَدَّس_1	adj	muqad~as	مُقَدَّس	holy;sacred	q.d.s	ق.د.س	mufaE~al	مُfَEَّl	22732	50280	399713
DariyHa	ضَرِيحَ	DariyH_1	ضَرِيح_1	noun	DariyH	ضَرِيح	tomb;mausoleum	D.r.H	ض.ر.ح	faEiyl	fَEِيl	152	12704	12794
Alr~asuwli	الرَّسُولِ	rasuwl_1	رَسُول_1	noun	rasuwl	رَسُول	messenger_(Muhammad)	r.s.l	ر.س.ل	faEuwl	fَEُوl	5037	16965	463184
yanotaqiluwA	يَنْتَقِلُوا	{inotaqal_1	ٱِنْتَقَل_1	verb	notaqil	نْتَقِل	move;transfer	n.q.l	ن.ق.ل	{ifotaEal	ٱِfْتَEَl	306	84205	510056
qar~aruwA	قَرَّرُوا	qar~ar_1	قَرَّر_1	verb	qar~ar	قَرَّر	decide;resolve	q.r.r	ق.ر.ر	faE~al	fَEَّl	6181	193273	1744500
AisotixodAma	اِسْتِخْدامَ	{isotixodAm_1	ٱِسْتِخْدام_1	noun	{isotixodAm	ٱِسْتِخْدام	usage;using;utilization	x.d.m	خ.د.م	{isotifoEAl	ٱِسْتِfْEاl	17205	158314	367292
Algarobiy~i	الغَرْبِيِّ	garobiy~_1	غَرْبِيّ_1	adj	garobiy~	غَرْبِيّ	west;western;westerner	g.r.b	غ.ر.ب	faEoliy~	fَEْlِيّ	46259	359518	907188
AlmaforuwDi	المَفْرُوضِ	maforuwD_1	مَفْرُوض_1	adj	maforuwD	مَفْرُوض	imposed;prescribed	f.r.D	ف.ر.ض	mafoEuwl	مَfْEُوl	20930	50117	257149
saEuwdiy~apK	سَعُودِيَّةٍ	saEuwdiy~_1	سَعُودِيّ_1	adj	saEuwdiy~	سَعُودِيّ	Saudi	s.E.d	س.ع.د	faEuwliy~	fَEُوlِيّ	5748	314582	736151
wabaHorAF	وَبَحْراً	baHor_1	بَحْر_1	noun	baHor	بَحْر	sea	b.H.r	ب.ح.ر	faEol	fَEْl	1197	111076	295194
wabir~AF	وَبِرّاً	bir~_1	بِرّ_1	noun	bir~	بِرّ	charity;piety	b.r.r	ب.ر.ر	fiE~	fِEّ	306	685	160336
HAj~AF	حاجّاً	HAj~_3	حاجّ_3	noun	HAj~	حاجّ	pilgrim	H.j.j	ح.ج.ج	fAE~	fاEّ	1032	29808	195133
Earafapa	عَرَفَةَ	Earafap_1	عَرَفَة_1	noun_prop	Earaf	عَرَف	Arafa	Erfp	عرفة	faEalal	fَEَlَl	1279	1523	1523
yurAfiquhum	يُرافِقُهُم	rAfaq_1	رافَق_1	verb	rAfiq	رافِق	accompany;escort	r.f.q	ر.ف.ق	fAEal	fاEَl	922	74876	274597
Easokariy~uwna	عَسْكَرِيُّونَ	Easokariy~_1	عَسْكَرِيّ_1	noun	Easokariy~	عَسْكَرِيّ	soldier;private	E.s.k.r	ع.س.ك.ر	faEolaliy~	fَEْlَlِيّ	2024	607589	654581
qad~amuwA	قَدَّمُوا	qad~am_1	قَدَّم_1	verb	qad~am	قَدَّم	offer;present;introduce	q.d.m	ق.د.م	faE~al	fَEَّl	8406	384498	1344030
Aln~AEimapi	النّاعِمَةِ	nAEim_1	ناعِم_1	adj	nAEim	ناعِم	smooth;soft	n.E.m	ن.ع.م	fAEil	fاEِl	2627	6245	95585
bisilAHihim	بِسِلاحِهِم	silAH_1	سِلاح_1	noun	silAH	سِلاح	weapon	s.l.H	س.ل.ح	fiEAl	fِEاl	151	382113	386141
majomuwEapF	مَجْمُوعَةً	majomuwEap_1	مَجْمُوعَة_1	noun	majomuwE	مَجْمُوع	collection;group;bloc	j.m.E	ج.م.ع	mafoEuwlap	مَfْEُوlَة	24869	546110	2198458
satanoDam~u	سَتَنْضَمُّ	{inoDam~_1	ٱِنْضَمّ_1	verb	noDam~	نْضَمّ	join;be_affiliated;be_added	D.m.m	ض.م.م	{inofaE~	ٱِنْfَEّ	1700	48832	149492
watarAfaqa	وَتَرافَقَ	tarAfaq_1	تَرافَق_1	verb	tarAfaq	تَرافَق	go_together	r.f.q	ر.ف.ق	tafAEal	تَfاEَl	2048	9304	274597
Hukuwmapa	حُكُومَةَ	Hukuwmap_1	حُكُومَة_1	noun	Hukuwm	حُكُوم	government;administration	H.k.m	ح.ك.م	fuEuwlap	fُEُوlَة	26287	1161035	1923216
rAkamat	راكَمَت	rAkam_1	راكَم_1	verb	rAkam	راكَم	accumulate;amass	r.k.m	ر.ك.م	fAEal	fاEَl	139	689	19145
AlEAmila	العامِلَ	EAmil_2	عامِل_2	noun	EAmil	عامِل	worker	E.m.l	ع.م.ل	fAEil	fاEِl	3691	222016	1960938
wasatukal~ifu	وَسَتُكَلِّفُ	kal~af_1	كَلَّف_1	verb	kal~if	كَلِّف	charge;entrust;commission	k.l.f	ك.ل.ف	faE~al	fَEَّl	306	44586	149085
xidomapu	خِدْمَةُ	xidomap_1	خِدْمَة_1	noun	xidom	خِدْم	service;assistance	x.d.m	خ.د.م	fiEolap	fِEْlَة	3662	233705	367292
taqodiymuhA	تَقْدِيمُها	taqodiym_1	تَقْدِيم_1	noun	taqodiym	تَقْدِيم	offering;presenting;submitting	q.d.m	ق.د.م	tafoEiyl	تَfْEِيl	1875	195782	1344030
yunotaxabu	يُنْتَخَبُ	{inotaxab_1	ٱِنْتَخَب_1	verb	notaxab	نْتَخَب	be_elected;be_chosen	n.x.b	ن.خ.ب	{ufotuEil	ٱُfْتُEِl	299	39354	614322
AlHAkima	الحاكِمَ	HAkim_1	حاكِم_1	adj	HAkim	حاكِم	ruling	H.k.m	ح.ك.م	fAEil	fاEِl	1152	133547	1923216
waHizobu	وَحِزْبُ	Hizob_1	حِزْب_1	noun	Hizob	حِزْب	party;band	H.z.b	ح.ز.ب	fiEol	fِEْl	5409	707241	744841
ta$okiyluhA	تَشْكِيلُها	ta$okiyl_1	تَشْكِيل_1	noun	ta$okiyl	تَشْكِيل	formation;composition;constitution	$.k.l	ش.ك.ل	tafoEiyl	تَfْEِيl	1905	136265	1012074
Al<ijomAliy~api	الإِجْمالِيَّةِ	<ijomAliy~_1	إِجْمالِيّ_1	adj	<ijomAliy~	إِجْمالِيّ	comprehensive;collective	j.m.l	ج.م.ل	<ifoEAliy~	إِfْEاlِيّ	6670	109228	239704
Aln~Atiji	النّاتِجِ	nAtij_2	ناتِج_2	noun	nAtij	ناتِج	production;output	n.t.j	ن.ت.ج	fAEil	fاEِl	24415	30417	619360
muqAranapF	مُقارَنَةً	muqAranap_1	مُقارَنَة_1	noun	muqAran	مُقارَن	comparison	q.r.n	ق.ر.ن	mufAEalap	مُfاEَlَة	38955	72431	239519
bimuEad~ali	بِمُعَدَّلِ	muEad~al_1	مُعَدَّل_1	noun	muEad~al	مُعَدَّل	average;rate;mean	E.d.l	ع.د.ل	mufaE~al	مُfَEَّl	19171	109036	690684
mu$okilapa	مُشْكِلَةَ	mu$okilap_1	مُشْكِلَة_1	noun	mu$okil	مُشْكِل	problem;issue	$.k.l	ش.ك.ل	mufoEilap	مُfْEِlَة	14111	309480	1012074
murab~aEK	مُرَبَّعٍ	murab~aE_1	مُرَبَّع_1	noun	murab~aE	مُرَبَّع	square;quadruple;tetragonal	r.b.E	ر.ب.ع	mufaE~al	مُfَEَّl	1182	32787	51671
mirofaqK	مِرْفَقٍ	mirofaq_1	مِرْفَق_1	noun	mirofaq	مِرْفَق	convenience;amenity;facility	r.f.q	ر.ف.ق	mifoEal	مِfْEَl	22790	28380	274597
Ainoti$Arihi	اِنْتِشارِهِ	{inoti$Ar_1	ٱِنْتِشار_1	noun	{inoti$Ar	ٱِنْتِشار	spreading;spread;diffusion	n.$.r	ن.ش.ر	{ifotiEAl	ٱِfْتِEاl	1749	100854	351992
Almunota$irapi	المُنْتَشِرَةِ	munota$ir_1	مُنْتَشِر_1	adj	munota$ir	مُنْتَشِر	spreading;scattered;prevalent	n.$.r	ن.ش.ر	mufotaEil	مُfْتَEِl	10326	23147	351992
waAls~ijona	وَالسِّجْنَ	sijon_1	سِجْن_1	noun	sijon	سِجْن	prison	s.j.n	س.ج.ن	fiEol	fِEْl	1298	131484	144730
wamaqar~i	وَمَقَرِّ	maqar~_1	مَقَرّ_1	noun	maqar~	مَقَرّ	center;headquarters;residence	q.r.r	ق.ر.ر	mafaE~	مَfَEّ	2308	176805	1744500
Almarokaziy~apu	المَرْكَزِيَّةُ	marokaziy~_1	مَرْكَزِيّ_1	adj	marokaziy~	مَرْكَزِيّ	central	r.k.z	ر.ك.ز	mafoEaliy~	مَfْEَlِيّ	7598	146044	716978
wavukonapu	وَثُكْنَةُ	vukonap_1	ثُكْنَة_1	noun	vukon	ثُكْن	barracks	v.k.n	ث.ك.ن	faEolap	fَEْlَة	4	10208	10208
wa>aEotaqidu	وَأَعْتَقِدُ	{iEotaqad_1	ٱِعْتَقَد_1	verb	Eotaqid	عْتَقِد	believe	E.q.d	ع.ق.د	{ifotaEal	ٱِfْتَEَl	16374	197956	702208
AinosiHAbahum	اِنْسِحابَهُم	{inosiHAb_1	ٱِنْسِحاب_1	noun	{inosiHAb	ٱِنْسِحاب	withdrawal;evacuation;pulling_out	s.H.b	س.ح.ب	{inofiEAl	ٱِنْfِEاl	1238	217298	326107
munotaSafa	مُنْتَصَفَ	munotaSaf_1	مُنْتَصَف_1	noun	munotaSaf	مُنْتَصَف	middle;halfway	n.S.f	ن.ص.ف	mufotaEal	مُfْتَEَl	7371	64658	91064
SabAHi	صَباحِ	SabAH_1	صَباح_1	noun	SabAH	صَباح	morning	S.b.H	ص.ب.ح	faEAl	fَEاl	15071	195203	557647
AlAinosiHAba	الاِنْسِحابَ	{inosiHAb_1	ٱِنْسِحاب_1	noun	{inosiHAb	ٱِنْسِحاب	withdrawal;evacuation;pulling_out	s.H.b	س.ح.ب	{inofiEAl	ٱِنْfِEاl	14376	217298	326107
tajan~uba	تَجَنُّبَ	tajan~ub_1	تَجَنُّب_1	noun	tajan~ub	تَجَنُّب	avoidance;avoiding	j.n.b	ج.ن.ب	tafaE~ul	تَfَEُّl	2097	40872	1268103
HAdivu	حادِثُ	HAdiv_1	حادِث_1	noun	HAdiv	حادِث	incident;event	H.d.v	ح.د.ث	fAEil	fاEِl	2797	197957	985726
EunoSurAni	عُنْصُرانِ	EunoSur_1	عُنْصُر_1	noun	EunoSur	عُنْصُر	element;factor	E.n.S.r	ع.ن.ص.ر	fuEolul	fُEْlُl	1237	218875	90559
mugAdarapa	مُغادَرَةَ	mugAdarap_1	مُغادَرَة_1	noun	mugAdar	مُغادَر	departure	g.d.r	غ.د.ر	mufAEalap	مُfاEَlَة	5400	51604	152902
lAHaZuwA	لاحَظُوا	lAHaZ_1	لاحَظ_1	verb	lAHaZ	لاحَظ	notice;observe	l.H.Z	ل.ح.ظ	fAEal	fاEَl	1578	76200	155604
Al*~axiyrapi	الذَّخِيرَةِ	*axiyrap_1	ذَخِيرَة_1	noun	*axiyr	ذَخِير	ammunition;treasure;provisions	*.x.r	ذ.خ.ر	faEiylap	fَEِيlَة	1967	15735	16723
Alr~aHiylu	الرَّحِيلُ	raHiyl_1	رَحِيل_1	noun	raHiyl	رَحِيل	departure;demise	r.H.l	ر.ح.ل	faEiyl	fَEِيl	1605	27850	415467
bitanoZiymi	بِتَنْظِيمِ	tanoZiym_1	تَنْظِيم_1	noun	tanoZiym	تَنْظِيم	organization;network	n.Z.m	ن.ظ.م	tafoEiyl	تَfْEِيl	12508	207416	1190127
manaEuwA	مَنَعُوا	manaE_1	مَنَع_1	verb	manaE	مَنَع	prevent;forbid	m.n.E	م.ن.ع	faEal	fَEَl	1789	86662	303173
AlS~aHAfiy~iyna	الصَّحافِيِّينَ	SaHAfiy~_2	صَحافِيّ_2	noun	SaHAfiy~	صَحافِيّ	journalist;reporter	S.H.f	ص.ح.ف	faEAliy~	fَEاlِيّ	6117	147073	766835
vakanAtihim	ثَكَناتِهِم	vukonap_1	ثُكْنَة_1	noun	vakan	ثَكَن	barracks	v.k.n	ث.ك.ن	faEolap	fَEْlَة	256	10208	10208
AlAiDoTilAEi	الاِضْطِلاعِ	{iDoTilAE_1	ٱِضْطِلاع_1	noun	{iDoTilAE	ٱِضْطِلاع	taking_on;assuming;undertaking;being_familiar_with	D.l.E	ض.ل.ع	{ifoTiEAl	ٱِfْطِEاl	3593	6530	24729
kAmilAF	كامِلاً	kAmil_1	كامِل_1	adj	kAmil	كامِل	complete;full;integral	k.m.l	ك.م.ل	fAEil	fاEِl	21892	230507	461624
kaEar~Abi	كَعَرّابِ	Ear~Ab_1	عَرّاب_1	noun	Ear~Ab	عَرّاب	sponsor;translator	E.r.b	ع.ر.ب	faE~Al	fَEّاl	14	4908	518378
AlHukuwmiy~apu	الحُكُومِيَّةُ	Hukuwmiy~_1	حُكُومِيّ_1	adj	Hukuwmiy~	حُكُومِيّ	governmental;state;official	H.k.m	ح.ك.م	fuEuwliy~	fُEُوlِيّ	12789	171436	1923216
tutarojimu	تُتَرْجِمُ	tarojam_1	تَرْجَم_1	verb	tarojim	تَرْجِم	translate;interpret	t.r.j.m	ت.ر.ج.م	faEolal	fَEْlَl	3299	20984	78793
AlmunoSifa	المُنْصِفَ	munoSif_1	مُنْصِف_1	adj	munoSif	مُنْصِف	equitable;fair	n.S.f	ن.ص.ف	mufoEil	مُfْEِl	2142	6943	91064
Aln~aziyhi	النَّزِيهِ	naziyh_1	نَزِيه_1	adj	naziyh	نَزِيه	blameless;righteous;fair;impartial	n.z.h	ن.ز.ه	faEiyl	fَEِيl	1189	10377	47113
Eamaliy~i	عَمَلِيِّ	Eamaliy~_1	عَمَلِيّ_1	adj	Eamaliy~	عَمَلِيّ	practical;pragmatic	E.m.l	ع.م.ل	faEaliy~	fَEَlِيّ	931	38661	1960938
bi<iqonAEi	بِإِقْناعِ	<iqonAE_1	إِقْناع_1	noun	<iqonAE	إِقْناع	persuasion;convincing	q.n.E	ق.ن.ع	<ifoEAl	إِfْEاl	469	42702	131264
Ald~aEomu	الدَّعْمُ	daEom_1	دَعْم_1	noun	daEom	دَعْم	support;assistance;endorsement	d.E.m	د.ع.م	faEol	fَEْl	5556	322730	418104
waAlmusAnadapi	وَالمُسانَدَةِ	musAnadap_1	مُسانَدَة_1	noun	musAnad	مُسانَد	support;aid	s.n.d	س.ن.د	mufAEalap	مُfاEَlَة	1281	25859	184112
EAdilK	عادِلٍ	EAdil_2	عادِل_2	adj	EAdil	عادِل	fair;just;equitable	E.d.l	ع.د.ل	fAEil	fاEِl	18235	69471	690684
wa$AmilK	وَشامِلٍ	$Amil_1	شامِل_1	adj	$Amil	شامِل	comprehensive;general;complete;mass	$.m.l	ش.م.ل	fAEil	fاEِl	6083	166415	354322
